"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
4120,"السنبلة
بطاطا
مقلية رفيعة","","https://cdn.basket.jo/assets/images/products/list/4120_1629894820.jpg","https://cdn.basket.jo/assets/images/products/detail/4120_1629894820.jpg",1.7,1.7,0,0,"",229588,4790,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",382,"سنبلة",0,0,"",0,0
40681,"السنبلة بطاطس مقلية رفيعة","","https://cdn.basket.jo/assets/images/products/list/40681_1582206687.jpg","https://cdn.basket.jo/assets/images/products/detail/40681_1582206687.jpg",3.66,3.66,0,0,"",210541,4800,1,"kg",0,29,"2.5",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",382,"سنبلة",0,0,"",0,0
4122,"السنبلة شرائح البطاطا بالبهارات","","https://cdn.basket.jo/assets/images/products/list/4122_1630409217.jpg","https://cdn.basket.jo/assets/images/products/detail/4122_1630409217.jpg",1.5,1.5,0,0,"",230292,4772,1,"g",0,23,"750",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",382,"سنبلة",0,0,"",0,0
59166,"السنبلة
قطع
البطاطس
المقرمشة","","https://cdn.basket.jo/assets/images/products/list/59166_1629970719.jpg","https://cdn.basket.jo/assets/images/products/detail/59166_1629970719.jpg",4.5,4.5,0,0,"",510700,4794,1,"kg",0,29,"1.5",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",382,"سنبلة",0,0,"",0,0
24738,"الكارما كيتشن كرات
الموزاريلا","","https://cdn.basket.jo/assets/images/products/list/24738_1581799412.jpg","https://cdn.basket.jo/assets/images/products/detail/24738_1581799412.jpg",1.99,1.99,0,0,"",1343966,17016,1,"g",0,23,"420",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",2224,"مطبخ الكرمة",0,0,"",0,0
129793,"الهنا 
مفتول","","https://cdn.basket.jo/assets/images/products/list/129793_1629810491.jpg","https://cdn.basket.jo/assets/images/products/detail/129793_1629810491.jpg",1.8,1.8,0,0,"",1619687,40433,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",487,"الهنا",0,0,"",0,0
28754,"الوادي
اقراص برغر
بقري مع
البصل
والتوابل","","https://cdn.basket.jo/assets/images/products/list/28754_1631193481.jpg","https://cdn.basket.jo/assets/images/products/detail/28754_1631193481.jpg",1.59,1.59,0,0,"",210669,26273,1,"ct",0,22,"10",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
89215,"الوادي برجر لحم","","https://cdn.basket.jo/assets/images/products/list/89215_1604271141.jpg","https://cdn.basket.jo/assets/images/products/detail/89215_1604271141.jpg",2.99,2.99,0,0,"",888333,0,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
28758,"الوادي برغر دجاج","","https://cdn.basket.jo/assets/images/products/list/28758_1629807679.jpg","https://cdn.basket.jo/assets/images/products/detail/28758_1629807679.jpg",1.58,1.58,0,0,"",210695,26274,1,"ct",0,22,"10",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
28640,"الوادي برغر دجاج","","https://cdn.basket.jo/assets/images/products/list/28640_1629808519.jpg","https://cdn.basket.jo/assets/images/products/detail/28640_1629808519.jpg",3.35,3.35,0,0,"",210685,26278,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
47847,"الوادي
 برغر
دجاج جامبو","","https://cdn.basket.jo/assets/images/products/list/47847_1618829867.jpg","https://cdn.basket.jo/assets/images/products/detail/47847_1618829867.jpg",4.2,4.2,0,0,"",213208,26275,1,"ct",0,22,"10",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
49565,"الوادي ستيك الدجاج","","https://cdn.basket.jo/assets/images/products/list/49565_1618829877.jpg","https://cdn.basket.jo/assets/images/products/detail/49565_1618829877.jpg",0.72,0.72,0,0,"",216866,26235,1,"g",0,23,"220",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3994,"الوجبات المجمدة",1592,"الوادي",0,0,"",0,0
