"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
51481,"1 بقوليات
برغل خشن
أصفر","","https://cdn.basket.jo/assets/images/products/list/51481_1593005004.jpg","https://cdn.basket.jo/assets/images/products/detail/51481_1593005004.jpg",0.59,0.59,0,0,"",238751,40830,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",5054,"1",0,0,"",0,0
51479,"1
حمص
حب","","https://cdn.basket.jo/assets/images/products/list/51479_1575878297.jpg","https://cdn.basket.jo/assets/images/products/detail/51479_1575878297.jpg",1.2,1.2,0,0,"",238749,40829,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",5054,"1",0,0,"",0,0
49753,"الباشا
بازيلاء خضراء","","https://cdn.basket.jo/assets/images/products/list/49753_1618829715.jpg","https://cdn.basket.jo/assets/images/products/detail/49753_1618829715.jpg",0.93,0.93,0,0,"",216993,13320,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
35032,"الباشا
برغل احمر","","https://cdn.basket.jo/assets/images/products/list/35032_1627560096.jpg","https://cdn.basket.jo/assets/images/products/detail/35032_1627560096.jpg",1,1,0,0,"",206445,13304,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
49134,"الباشا
برغل أحمر ناعم ","","https://cdn.basket.jo/assets/images/products/list/49134_1611498995.jpg","https://cdn.basket.jo/assets/images/products/detail/49134_1611498995.jpg",1.05,1.05,0,0,"",216596,13318,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
49133,"الباشا برغل خشن","","https://cdn.basket.jo/assets/images/products/list/49133_1627560099.jpg","https://cdn.basket.jo/assets/images/products/detail/49133_1627560099.jpg",0.99,0.99,0,0,"",216595,13317,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
35028,"الباشا برغل ناعم","","https://cdn.basket.jo/assets/images/products/list/35028_1627560095.jpg","https://cdn.basket.jo/assets/images/products/detail/35028_1627560095.jpg",0.99,0.99,0,0,"",206448,13301,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
46027,"الباشا ترمس","","https://cdn.basket.jo/assets/images/products/list/46027_1627560532.jpg","https://cdn.basket.jo/assets/images/products/detail/46027_1627560532.jpg",1.1,1.1,0,0,"",206434,13312,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
48396,"الباشا
جولدن ترمس","","https://cdn.basket.jo/assets/images/products/list/48396_1579953915.jpg","https://cdn.basket.jo/assets/images/products/detail/48396_1579953915.jpg",1.2,1.2,0,0,"",215927,13315,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
35043,"الباشا جولدن عدس","","https://cdn.basket.jo/assets/images/products/list/35043_1627560103.jpg","https://cdn.basket.jo/assets/images/products/detail/35043_1627560103.jpg",1.59,1.59,0,0,"",206431,13345,4,null,0,0,"0",1,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
34743,"الباشا
جولدن عدس","","https://cdn.basket.jo/assets/images/products/list/34743_1627560103.jpg","https://cdn.basket.jo/assets/images/products/detail/34743_1627560103.jpg",1.59,1.59,0,0,"",206432,13300,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
25785,"الباشا
جولدن
فاصوليا
بيضاء","","https://cdn.basket.jo/assets/images/products/list/25785_1611500854.jpg","https://cdn.basket.jo/assets/images/products/detail/25785_1611500854.jpg",1.65,1.65,0,0,"",231130,13298,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
49756,"الباشا جولدن
فريكة خشنة","","https://cdn.basket.jo/assets/images/products/list/49756_1611752570.jpg","https://cdn.basket.jo/assets/images/products/detail/49756_1611752570.jpg",0.95,0.95,0,0,"",216997,13321,1,"g",0,23,"800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3976,"الأطعمة الجافة والمعكرونة",3981,"الحبوب المجففة والبقول",304,"الباشا",0,0,"",0,0
