"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
21595,"اكوافريش معجون اسنان لحماية ثلاثية","","https://cdn.basket.jo/assets/images/products/list/21595_1583605912.jpg","https://cdn.basket.jo/assets/images/products/detail/21595_1583605912.jpg",5.15,5.15,0,0,"",740077,32108,1,"ml",0,18,"100",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",635,"أكوافريش",0,0,"",0,0
45371,"اورال بي جنتل كلين معجون أسنان لترميم اللثة والمينا للأسنان الحساسة ","","https://cdn.basket.jo/assets/images/products/list/45371_1626100992.jpg","https://cdn.basket.jo/assets/images/products/detail/45371_1626100992.jpg",3.79,3.79,0,0,"",229752,29393,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",933,"اورل-بي",0,0,"",0,0
136209,"أورال بي معجون أسنان اوريجنال ابيض لإصلاح مينا الأسنان واللثة","","https://cdn.basket.jo/assets/images/products/list/136209_1617179899.jpg","https://cdn.basket.jo/assets/images/products/detail/136209_1617179899.jpg",3.35,3.35,0,0,"",1752799,0,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",0,null,0,0,"",0,0
45369,"اورال بي
معجون
أسنان
لترميم
اللثة
والمينا للأسنان الحساسة","","https://cdn.basket.jo/assets/images/products/list/45369_1626100992.jpg","https://cdn.basket.jo/assets/images/products/detail/45369_1626100992.jpg",3.6,3.6,0,0,"",213502,29391,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",933,"اورل-بي",0,0,"",0,0
45370,"اورال-بي
معجون
أسنان
للأسنان
الحساسة
اكسترا
فريش","","https://cdn.basket.jo/assets/images/products/list/45370_1619513881.jpg","https://cdn.basket.jo/assets/images/products/detail/45370_1619513881.jpg",3.5,3.5,0,0,"",230377,29392,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",933,"اورل-بي",0,0,"",0,0
136050,"أورال-بي معجون أسنان للتنظيف العميق لخط اللثة","","https://cdn.basket.jo/assets/images/products/list/136050_1617384358.jpg","https://cdn.basket.jo/assets/images/products/detail/136050_1617384358.jpg",3.5,3.5,0,0,"",1754546,0,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",933,"اورل-بي",0,0,"",0,0
136036,"أورال-بي معجون أسنان منعش منظف لخط اللثة","","https://cdn.basket.jo/assets/images/products/list/136036_1627560926.jpg","https://cdn.basket.jo/assets/images/products/detail/136036_1627560926.jpg",3.5,3.5,0,0,"",1754700,0,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",933,"اورل-بي",0,0,"",0,0
17453,"بارادونتاكس
معجون
اسنان
نظافة فائقة","","https://cdn.basket.jo/assets/images/products/list/17453_1631521341.jpg","https://cdn.basket.jo/assets/images/products/detail/17453_1631521341.jpg",6.11,6.11,0,0,"",213514,39166,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",639,"بارودونتاكس",0,0,"",0,0
26697,"بارودنتكس
معجون
أسنان
أصلي يساعر على وقف نزيف اللثة","","https://cdn.basket.jo/assets/images/products/list/26697_1631442536.jpg","https://cdn.basket.jo/assets/images/products/detail/26697_1631442536.jpg",4.99,4.99,0,0,"",230512,39174,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",639,"بارودونتاكس",0,0,"",0,0
81822,"بارودنتكس معجون اسنان اكسترا فريش لحماية كاملة ","","https://cdn.basket.jo/assets/images/products/list/81822_1611221790.jpg","https://cdn.basket.jo/assets/images/products/detail/81822_1611221790.jpg",5.65,5.65,0,0,"",1480461,39176,1,"ml",0,18,"75",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3868,"العناية الشخصية",3881,"معجون الأسنان",639,"بارودونتاكس",0,0,"",0,0
