"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
28755,"ادريانا
روبيان حجم وسط","","https://cdn.basket.jo/assets/images/products/list/28755_1619513713.jpg","https://cdn.basket.jo/assets/images/products/detail/28755_1619513713.jpg",10.34,10.34,0,0,"",230330,38057,1,"g",0,23,"400",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",822,"ادريانا",0,0,"",0,0
88288,"أدريانا سمك فيليت أبيض","","https://cdn.basket.jo/assets/images/products/list/88288_1591876269.jpg","https://cdn.basket.jo/assets/images/products/detail/88288_1591876269.jpg",3.33,3.33,0,0,"",888530,0,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",822,"ادريانا",0,0,"",0,0
40195,"اسماك
حلقات
الكلماري مجمدة ","","https://cdn.basket.jo/assets/images/products/list/40195_1579080980.jpg","https://cdn.basket.jo/assets/images/products/detail/40195_1579080980.jpg",5.15,5.15,0,0,"",210731,26621,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",3192,"أسماك",0,0,"",0,0
47843,"اسماك روبيان صغير للطبخ","","https://cdn.basket.jo/assets/images/products/list/47843_1618829865.jpg","https://cdn.basket.jo/assets/images/products/detail/47843_1618829865.jpg",3.99,3.99,0,0,"",213204,26611,1,"g",0,23,"400",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",3192,"أسماك",0,0,"",0,0
28895,"اسماك سمك
فيليه 
ابيض","","https://cdn.basket.jo/assets/images/products/list/28895_1629807031.jpg","https://cdn.basket.jo/assets/images/products/detail/28895_1629807031.jpg",2.69,3.02,0,0,"",210723,26620,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",3192,"أسماك",0,0,"",0,0
40186,"أسماك
عيدان
الكابوريا
مجمدة","","https://cdn.basket.jo/assets/images/products/list/40186_1609674859.jpg","https://cdn.basket.jo/assets/images/products/detail/40186_1609674859.jpg",2.75,2.75,0,0,"",210689,26606,1,"g",0,23,"250",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",3192,"أسماك",0,0,"",0,0
52920,"أسماك
كوكتيل
المأكولات
البحرية","","https://cdn.basket.jo/assets/images/products/list/52920_1629884730.jpg","https://cdn.basket.jo/assets/images/products/detail/52920_1629884730.jpg",5.6,5.6,0,0,"",240284,26618,1,"g",0,23,"500",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",3192,"أسماك",0,0,"",0,0
40196,"الحيط للأسماك الطازجة جمبري كبير","","https://cdn.basket.jo/assets/images/products/list/40196_1582393757.jpg","https://cdn.basket.jo/assets/images/products/detail/40196_1582393757.jpg",19.9,19.9,0,0,"",523352,22698,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",821,"المحيط للاسماك الطازجة",0,0,"",0,0
34876,"المحيط جمبري جامبو","","https://cdn.basket.jo/assets/images/products/list/34876_1627560142.jpg","https://cdn.basket.jo/assets/images/products/detail/34876_1627560142.jpg",22,22,0,0,"",523353,22686,1,"g",0,23,"1000",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",821,"المحيط للاسماك الطازجة",0,0,"",0,0
19863,"المحيط للاسماك الطازجة 
جمبيري بيبي","","https://cdn.basket.jo/assets/images/products/list/19863_1576951040.jpg","https://cdn.basket.jo/assets/images/products/detail/19863_1576951040.jpg",7.1,7.1,0,0,"",210702,22690,1,"kg",0,29,"1",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3983,"المجمدات",3993,"اللحوم والأسماك المجمدة",821,"المحيط للاسماك الطازجة",0,0,"",0,0
