"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
16066,"أحمد تي
بريميوم
شاي ممتاز","","https://cdn.basket.jo/assets/images/products/list/16066_1627733512.jpg","https://cdn.basket.jo/assets/images/products/detail/16066_1627733512.jpg",2.6,2.6,0,0,"",524686,18722,1,"g",0,23,"400",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
30383,"أحمد تي شاي اخضر","","https://cdn.basket.jo/assets/images/products/list/30383_1574255574.jpg","https://cdn.basket.jo/assets/images/products/detail/30383_1574255574.jpg",3.05,3.05,0,0,"",479780,18719,1,"g",0,23,"250",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
13252,"أحمد تي شاي
أخضر
بالنعناع","","https://cdn.basket.jo/assets/images/products/list/13252_1630944834.jpg","https://cdn.basket.jo/assets/images/products/detail/13252_1630944834.jpg",1.45,1.45,0,0,"",237915,18731,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
15264,"أحمد تي
شاي أخضر
بالنعناع","","https://cdn.basket.jo/assets/images/products/list/15264_1623329006.jpg","https://cdn.basket.jo/assets/images/products/detail/15264_1623329006.jpg",1.2,1.2,0,0,"",237855,18756,1,"ct",0,22,"25",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
5968,"أحمد تي شاي
اخضر
بالنعناع","","https://cdn.basket.jo/assets/images/products/list/5968_1629882397.jpg","https://cdn.basket.jo/assets/images/products/detail/5968_1629882397.jpg",3.65,3.65,0,0,"",238171,18767,1,"ct",0,22,"100",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
25917,"احمد تي شاي
اخضر
بنكهة الياسمين","","https://cdn.basket.jo/assets/images/products/list/25917_1626100332.jpg","https://cdn.basket.jo/assets/images/products/detail/25917_1626100332.jpg",1.45,1.45,0,0,"",208556,18746,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
19138,"احمد تي
شاي اخضر
بنكهة
توت العليق
والرمان","","https://cdn.basket.jo/assets/images/products/list/19138_1575985834.jpg","https://cdn.basket.jo/assets/images/products/detail/19138_1575985834.jpg",1.45,1.45,0,0,"",509774,18745,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
15229,"أحمد تي
شاي أسود
بنكهة الفراولة","","https://cdn.basket.jo/assets/images/products/list/15229_1626099287.jpg","https://cdn.basket.jo/assets/images/products/detail/15229_1626099287.jpg",1.45,1.45,0,0,"",208605,18740,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
11611,"احمد تي شاي اسود
بنكهة
القرفة","","https://cdn.basket.jo/assets/images/products/list/11611_1574261245.jpg","https://cdn.basket.jo/assets/images/products/detail/11611_1574261245.jpg",1.39,1.39,0,0,"",524670,18726,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
13264,"احمد تي شاي اسود
بنكهة
الليمون الاصفر والاخضر","","https://cdn.basket.jo/assets/images/products/list/13264_1574259851.jpg","https://cdn.basket.jo/assets/images/products/detail/13264_1574259851.jpg",1.39,1.39,0,0,"",208604,18732,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
15223,"أحمد تي
شاي
أسود
بنكهة المانجا","","https://cdn.basket.jo/assets/images/products/list/15223_1626099287.jpg","https://cdn.basket.jo/assets/images/products/detail/15223_1626099287.jpg",1.45,1.45,0,0,"",208610,18738,1,"ct",0,22,"20",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
16071,"أحمد تي
شاي
الفطور
الانجليزي","","https://cdn.basket.jo/assets/images/products/list/16071_1629811339.jpg","https://cdn.basket.jo/assets/images/products/detail/16071_1629811339.jpg",0.89,0.89,0,0,"",384448,18760,1,"ct",0,22,"25",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
2755,"احمد تي شاي
الفطور
الإنجليزي","","https://cdn.basket.jo/assets/images/products/list/2755_1629866190.jpg","https://cdn.basket.jo/assets/images/products/detail/2755_1629866190.jpg",3.04,3.04,0,0,"",238237,18766,1,"ct",0,22,"100",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
2754,"أحمد تي
شاي
انجليزي رقم 1","","https://cdn.basket.jo/assets/images/products/list/2754_1629987636.jpg","https://cdn.basket.jo/assets/images/products/detail/2754_1629987636.jpg",3.04,3.04,0,0,"",238238,18765,1,"ct",0,22,"100",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
15281,"احمد تي شاي
انجليزي
رقم 1","","https://cdn.basket.jo/assets/images/products/list/15281_1627341946.jpg","https://cdn.basket.jo/assets/images/products/detail/15281_1627341946.jpg",0.89,0.89,0,0,"",237853,18757,1,"ct",0,22,"25",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
15282,"أحمد تي شاي
أيرل جري","","https://cdn.basket.jo/assets/images/products/list/15282_1619513429.jpg","https://cdn.basket.jo/assets/images/products/detail/15282_1619513429.jpg",0.99,0.99,0,0,"",237852,18758,1,"ct",0,22,"25",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
11654,"أحمد تي
شاي
ايرل
جريه","","https://cdn.basket.jo/assets/images/products/list/11654_1575880378.jpg","https://cdn.basket.jo/assets/images/products/detail/11654_1575880378.jpg",3.65,3.65,0,0,"",237963,18770,1,"ct",0,22,"100",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
20535,"احمد تي
شاي ايرل
غري","","https://cdn.basket.jo/assets/images/products/list/20535_1629983441.jpg","https://cdn.basket.jo/assets/images/products/detail/20535_1629983441.jpg",2.99,2.99,0,0,"",509772,18718,1,"g",0,23,"250",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3939,"المشروبات",3943,"الشاي والشاي المثلج ",179,"أحمد تي",0,0,"",0,0
