"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
6880,"الدرة كريمة شوكولاته بالحليب","","https://cdn.basket.jo/assets/images/products/list/6880_1604336357.jpg","https://cdn.basket.jo/assets/images/products/detail/6880_1604336357.jpg",1.75,1.75,0,0,"",231165,10933,1,"g",0,23,"400",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",399,"دورا",0,0,"",0,0
34605,"الطاحونة الزرقاء مهلبية بنكهة الفانيلا","","https://cdn.basket.jo/assets/images/products/list/34605_1577387504.jpg","https://cdn.basket.jo/assets/images/products/detail/34605_1577387504.jpg",0.58,0.58,0,0,"",207426,15437,1,"g",0,23,"200",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",270,"بلو مل",0,0,"",0,0
15428,"العلالي خليط البسبوسة","","https://cdn.basket.jo/assets/images/products/list/15428_1626099364.jpg","https://cdn.basket.jo/assets/images/products/detail/15428_1626099364.jpg",1.5,1.5,0,0,"",238955,21202,1,"g",0,23,"500",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
16143,"العلالي خليط كيك ابيض","","https://cdn.basket.jo/assets/images/products/list/16143_1626099352.jpg","https://cdn.basket.jo/assets/images/products/detail/16143_1626099352.jpg",1.8,1.8,0,0,"",207476,21199,1,"g",0,23,"481",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
15417,"العلالي
خليط كيك
الشوكولاتة","","https://cdn.basket.jo/assets/images/products/list/15417_1626099361.jpg","https://cdn.basket.jo/assets/images/products/detail/15417_1626099361.jpg",1.8,1.8,0,0,"",207446,21208,1,"g",0,23,"524",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
15403,"العلالي خليط كيك الشوكولاته","","https://cdn.basket.jo/assets/images/products/list/15403_1626099359.jpg","https://cdn.basket.jo/assets/images/products/detail/15403_1626099359.jpg",1.8,1.8,0,0,"",710753,21200,1,"g",0,23,"500",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
51657,"العلالي خليط كيك الفراولة","","https://cdn.basket.jo/assets/images/products/list/51657_1593116610.jpg","https://cdn.basket.jo/assets/images/products/detail/51657_1593116610.jpg",1.8,1.8,0,0,"",238954,21211,1,"g",0,23,"524",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
15393,"العلالي خليط كيك جوز الهند","","https://cdn.basket.jo/assets/images/products/list/15393_1626099353.jpg","https://cdn.basket.jo/assets/images/products/detail/15393_1626099353.jpg",1.8,1.8,0,0,"",238952,21198,1,"g",0,23,"481",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
10123,"العلالي
خليط كيك
ماربل","","https://cdn.basket.jo/assets/images/products/list/10123_1585654791.jpg","https://cdn.basket.jo/assets/images/products/detail/10123_1585654791.jpg",1.75,1.75,0,0,"",1317880,21207,1,"g",0,23,"517",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
25427,"العلالي
خليط لقمة
القاضي مع خميرة","","https://cdn.basket.jo/assets/images/products/list/25427_1629881434.jpg","https://cdn.basket.jo/assets/images/products/detail/25427_1629881434.jpg",1.05,1.05,0,0,"",207494,21195,1,"g",0,23,"453",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",4007,"مستلزمات المطبخ",4009,"خليط الكيك والحلويات",358,"العلالي",0,0,"",0,0
