"product_id","product_name","description","product_image","product_info_image","our_selling_price","original_price","promo_item","saving_per_unit","display_saving_per_unit","outlet_item_id","popularity_index","sold_per","unit","approx_weight","size_label","label_value","each_suffix","allow_grams","status_available","status_available_label","featured_item","vendor_id","outlet_id","outlet_name","department_id","department_name","aisle_id","aisle_name","brand_id","brand_title","product_cart","cart_qty","cart_notes","cart_detail_id","is_favorited"
51298,"الترا جرين
كلين سائل
جلي برائحة
البرتقال","","https://cdn.basket.jo/assets/images/products/list/51298_1547391471.jpg","https://cdn.basket.jo/assets/images/products/detail/51298_1547391471.jpg",2.25,2.25,0,0,"",710647,41897,1,"L",0,19,"1.8",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",5375,"جرين كلين",0,0,"",0,0
53845,"العملاق الترا جرين كلين ساىل لغسل الصحون برائحة الليمون","","https://cdn.basket.jo/assets/images/products/list/53845_1583916556.jpg","https://cdn.basket.jo/assets/images/products/detail/53845_1583916556.jpg",0.99,0.99,0,0,"",710645,41892,1,"ml",0,18,"750",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",5375,"جرين كلين",0,0,"",0,0
51095,"العملاق
 جرين
كلير سائل
جلي برائحة
الفراولة","","https://cdn.basket.jo/assets/images/products/list/51095_1583916646.jpg","https://cdn.basket.jo/assets/images/products/detail/51095_1583916646.jpg",0.99,0.99,0,0,"",710646,14718,1,"ml",0,18,"750",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",174,"الترا",0,0,"",0,0
51897,"العملاق جرين كلين
سائل جلي
برائحة
البرتقال","","https://cdn.basket.jo/assets/images/products/list/51897_1583916863.jpg","https://cdn.basket.jo/assets/images/products/detail/51897_1583916863.jpg",0.99,0.99,0,0,"",740102,41912,4,null,0,0,"0",1,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",5375,"جرين كلين",0,0,"",0,0
51107,"العملاق جرين كلين صابون سائل غسيل الليمون","","https://cdn.basket.jo/assets/images/products/list/51107_1582570159.jpg","https://cdn.basket.jo/assets/images/products/detail/51107_1582570159.jpg",2.25,2.25,0,0,"",710649,41896,1,"L",0,19,"1.8",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",5375,"جرين كلين",0,0,"",0,0
51316,"العملاق سائل جلي","","https://cdn.basket.jo/assets/images/products/list/51316_1576753909.jpg","https://cdn.basket.jo/assets/images/products/detail/51316_1576753909.jpg",1.95,1.95,0,0,"",483201,35293,1,"ml",0,18,"1800",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",3423,"Al Emlaq",0,0,"",0,0
11103,"العملاق سائل جلي","","https://cdn.basket.jo/assets/images/products/list/11103_1628508447.jpg","https://cdn.basket.jo/assets/images/products/detail/11103_1628508447.jpg",2.15,2.15,0,0,"",385826,35315,1,"L",0,19,"1.8",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",3423,"Al Emlaq",0,0,"",0,0
51099,"العملاق
سائل جلي بالليمون","","https://cdn.basket.jo/assets/images/products/list/51099_1624525037.jpg","https://cdn.basket.jo/assets/images/products/detail/51099_1624525037.jpg",0.99,0.99,0,0,"",483712,35289,1,"ml",0,18,"900",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",3423,"Al Emlaq",0,0,"",0,0
52736,"العملاق سائل جلي برائحة التفاح","","https://cdn.basket.jo/assets/images/products/list/52736_1628419500.jpg","https://cdn.basket.jo/assets/images/products/detail/52736_1628419500.jpg",0.94,0.94,0,0,"",483768,35275,1,"g",0,23,"900",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",3423,"Al Emlaq",0,0,"",0,0
51895,"العملاق سائل جلي برائحة الليلك","","https://cdn.basket.jo/assets/images/products/list/51895_1624526986.jpg","https://cdn.basket.jo/assets/images/products/detail/51895_1624526986.jpg",0.99,0.99,0,0,"",483603,35292,1,"ml",0,18,"900",0,0,1,"متوفر",0,180,67,"MAF Carrefour-City Mall",3911,"مستلزمات المنزل",3930,"منظفات الأطباق",3423,"Al Emlaq",0,0,"",0,0
